gene,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
NFE2L2,0.020095815772711457,0.0016159868187008986,4.7245638e-05,1.3945962470618412e-05,0.009900990099009901,2.2530739809498455e-05,0.0048238412498534285,4.1017536678289446e-05,0.0222995272500223
SLC26A6,0.019781692229173115,0.0018713733313645564,4.7245638e-05,0.00015506713443325104,0.009900990099009901,2.8373655348931993e-05,0.005569563486204037,0.00041241259157779534,0.0222995272500223
GNL2,0.019702013415328103,0.0019417366866403274,4.7245638e-05,1.2173922875780008e-05,0.009900990099009901,2.3789362245910838e-05,0.005761829930683464,3.612440022486649e-05,0.0222995272500223
CPNE3,0.019603746367753704,0.002031820991561073,4.7245638e-05,5.981820760048162e-05,0.009900990099009901,2.6644167642170244e-05,0.0060113047087605705,0.00016616168777911563,0.0222995272500223
COL9A2,0.019461118741801404,0.0021693288033828306,4.7245638e-05,5.246985981011143e-05,0.0297029702970297,2.3102352701730113e-05,0.006399200009978851,0.00014656385421818837,0.05812714343841429
MKNK1,0.019392362338021277,0.002238585233948709,4.7245638e-05,0.00014689714129856313,0.009900990099009901,2.8883485860088918e-05,0.006584074217496202,0.00039382611608193866,0.0222995272500223
RERE,0.01931574041625669,0.0023181198546524673,4.7245638e-05,6.0417668964030113e-05,0.009900990099009901,2.5368841072228257e-05,0.00679800543886354,0.0001673619638892801,0.0222995272500223
GTPBP6,0.019221602269860534,0.002419335312997206,4.7245638e-05,0.00013911586560000355,0.009900990099009901,2.678421872045734e-05,0.00707407986256493,0.0003739673806451708,0.0222995272500223
AC068535.3,0.01914207877845599,0.0025079346817582504,4.7245638e-05,8.642848496320799e-05,0.009900990099009901,2.76877139678621e-05,0.00729283169990548,0.00023549995902781467,0.0222995272500223
COL6A3,0.0191413728855183,0.002508734104767485,4.7245638e-05,1.892935285552344e-05,0.009900990099009901,2.1297087264545697e-05,0.00729283169990548,5.534898495767087e-05,0.0222995272500223
MECR,0.019064200221360444,0.0025975342131028256,4.7245638e-05,2.4173663543680668e-05,0.009900990099009901,2.3980663049235695e-05,0.007529084675660365,6.966473643712008e-05,0.0222995272500223
RAPGEF1,0.019045912619052825,0.0026189891170456114,4.7245638e-05,1.928361733094519e-05,0.009900990099009901,2.3659334066934236e-05,0.0075693327082243115,5.605702712484068e-05,0.0222995272500223
RGAG4,0.01896002699099285,0.002721906567584198,4.7245638e-05,2.294024820659324e-06,0.009900990099009901,1.761583903086338e-05,0.007844111145775788,7.213914530375232e-06,0.0222995272500223
HLA-DMB,0.018797649994786704,0.0029265130183384613,4.7245638e-05,7.02595615065249e-05,0.009900990099009901,2.4716309153964325e-05,0.008409520167639257,0.00019249194933294495,0.0222995272500223
LMCD1,0.01874078220817687,0.00300138457912158,4.7245638e-05,4.3010555950351304e-05,0.009900990099009901,2.2868803630573696e-05,0.008599955814101948,0.00012184293470354478,0.0222995272500223
MKLN1,0.01870321473683784,0.003051787675620088,4.7245638e-05,0.0017618854498855363,0.009900990099009901,3.5304562547626706e-05,0.008719393358914538,0.00426606646461389,0.0222995272500223
SLC6A8,0.018664501916654058,0.00310452381174231,4.7245638e-05,5.136602912680921e-06,0.009900990099009901,1.9169693085248873e-05,0.008844797184451027,1.5756450652395463e-05,0.0222995272500223
MANEAL,0.018641043105515814,0.0031368781906220278,4.7245638e-05,6.35796040788783e-05,0.009900990099009901,2.53201104499028e-05,0.00891158576881258,0.00017515042445971984,0.0222995272500223
C1orf106,0.018633481816386712,0.003147371214342276,4.7245638e-05,6.176210861685849e-05,0.019801980198019802,2.279569786689248e-05,0.008916065763009282,0.00017061355971507872,0.04074481522226297
NOP14-AS1,0.018565273654873128,0.0032434631196121,4.7245638e-05,0.000285335481966964,0.019801980198019802,3.074671087591351e-05,0.00916232519664435,0.0007430611509556354,0.04074481522226297
DHRS9,0.018438011732492387,0.003429831936362371,4.7245638e-05,0.0009605189936393588,0.019801980198019802,3.524726599960166e-05,0.00966149841228837,0.002401297484098397,0.04074481522226297
TRAF1,0.01842950391938057,0.0034426277577384035,4.7245638e-05,3.2497199098036056e-05,0.009900990099009901,2.198187851406346e-05,0.009670302690276415,9.284914028010302e-05,0.0222995272500223
DHRSX,0.018419423717556362,0.0034578439638609515,4.7245638e-05,0.0002849744644441987,0.009900990099009901,2.773099475985368e-05,0.009685837433784178,0.0007430611509556354,0.0222995272500223
KANSL3,0.018322237863021205,0.0036076758971298473,4.7245638e-05,0.00015137233324968857,0.009900990099009901,2.4973719690262612e-05,0.010077306975223037,0.00040473885895638657,0.0222995272500223
CYTH3,0.01826504245667568,0.0036985538179122868,4.7245638e-05,5.101677052476994e-06,0.009900990099009901,1.881275955472522e-05,0.010302378322875451,1.5697467853775367e-05,0.0222995272500223
MAPRE3,0.018177184928780173,0.003842154090409333,4.7245638e-05,4.174366515907746e-05,0.009900990099009901,2.286769737666618e-05,0.010672650251137037,0.00011858995783828824,0.0222995272500223
PARP3,0.017876391773569904,0.004372388085450596,4.7245638e-05,1.806545737326193e-05,0.009900990099009901,2.028703932313738e-05,0.012111878353048743,5.297788086000565e-05,0.0222995272500223
SOX4,0.01786766354383066,0.004388705818875294,4.7245638e-05,2.96704312279239e-05,0.009900990099009901,2.1586724363057264e-05,0.012123496737224569,8.501556225766161e-05,0.0222995272500223
QRSL1,0.01782529820084324,0.004468684875254092,4.7245638e-05,0.00015324710408326503,0.009900990099009901,2.4822059042525332e-05,0.01231042665359254,0.0004086589442220401,0.0222995272500223
NOL7,0.01778451017607625,0.004546913570795952,4.7245638e-05,4.759130007125911e-05,0.009900990099009901,2.148697830358133e-05,0.012491520798889977,0.00013368342716645818,0.0222995272500223
NFIB,0.01777034257030888,0.004574370820805362,4.7245638e-05,8.744727445120226e-05,0.009900990099009901,2.195528881893817e-05,0.01253252279672702,0.00023762846318261486,0.0222995272500223
NCK2,0.01776039142559336,0.004593744829779811,4.7245638e-05,9.666594176882537e-05,0.009900990099009901,2.4019706134696863e-05,0.012551215381912053,0.0002619673218667354,0.0222995272500223
GEMIN6,0.0175698004547648,0.004979214592320758,4.7245638e-05,8.064186290623887e-06,0.009900990099009901,1.753949560694421e-05,0.01356734221340806,2.4436928153405717e-05,0.0222995272500223
TOPORS,0.017432006150037316,0.005275586893314865,4.7245638e-05,0.00015978337236310924,0.009900990099009901,2.2761770117610976e-05,0.014335833949225177,0.00042382857390745157,0.0222995272500223
SNX27,0.01725794165948447,0.00567234021148233,4.7245638e-05,6.752435793422329e-05,0.009900990099009901,2.2627056131753636e-05,0.015372195695074064,0.00018550647784127278,0.0222995272500223
CD53,0.017246464844231917,0.005699407458472749,4.7245638e-05,0.00030543290918361166,0.009900990099009901,2.458293755450547e-05,0.015403803941818242,0.0007912769667969213,0.0222995272500223
GPR161,0.016973784397188923,0.006377136387857307,4.7245638e-05,4.513332573718998e-05,0.019801980198019802,1.8316412296472454e-05,0.01718904686753991,0.00012713612883715486,0.04074481522226297
PTPN23,0.01681849731927851,0.00679416376187747,4.7245638e-05,0.00019050478260951298,0.009900990099009901,2.142371053556036e-05,0.018263881080315778,0.0005026511414499024,0.0222995272500223
RASSF1,0.016768465838087516,0.006933563804487397,4.7245638e-05,0.0006381050355740436,0.009900990099009901,2.6743658682935812e-05,0.018588642907472915,0.0016073174699598076,0.0222995272500223
PKD2,0.016756615064367247,0.006966950615477141,4.7245638e-05,0.000986831185477266,0.009900990099009901,3.136830137674826e-05,0.018628210201810536,0.002454803943973298,0.0222995272500223
PTGER4,0.016731573625867514,0.007037966218490066,4.7245638e-05,0.0001335802748135828,0.009900990099009901,2.1324215386571156e-05,0.018767909915973508,0.0003600546490932151,0.0222995272500223
MPZL1,0.01667670559315627,0.00719580514713114,4.7245638e-05,0.001182407534739971,0.009900990099009901,2.9285412020175747e-05,0.019137779646625372,0.0029267513236137894,0.0222995272500223
DPYSL3,0.016619647312905616,0.007363248227661434,4.7245638e-05,0.001045145008957582,0.009900990099009901,2.796957233411488e-05,0.01953116240759001,0.0025934119328972255,0.0222995272500223
MSN,0.01659827644241433,0.007426841599885825,4.7245638e-05,0.00039695127162309163,0.009900990099009901,2.4055874491664526e-05,0.01964772910022705,0.0010204402869488215,0.0222995272500223
CTPS2,0.016464378196987563,0.00783640949003328,4.7245638e-05,0.0003179447707061245,0.009900990099009901,2.5181457040803676e-05,0.020676542190061424,0.0008215627150029056,0.0222995272500223
GZMK,0.016398941560176832,0.008043699887690825,4.7245638e-05,0.0005315579953161231,0.009900990099009901,2.47091834712807e-05,0.02116763128339691,0.0013457164438382863,0.0222995272500223
C5orf45,0.016315482348341234,0.008315066310994546,4.7245638e-05,0.0009775765004658155,0.009900990099009901,2.9608197731097577e-05,0.021824321026232402,0.0024378466345780932,0.0222995272500223
ZNF704,0.016303498659059463,0.008354683944583607,4.7245638e-05,0.00040548471539880726,0.009900990099009901,2.382795819706455e-05,0.02187090037849112,0.0010395853624697,0.0222995272500223
DPH7,0.016295093309325243,0.008382570517717514,4.7245638e-05,0.0016204046849913611,0.009900990099009901,2.9289621022165306e-05,0.02188660709586818,0.003933021080076119,0.0222995272500223
MOGAT3,0.01626806565571127,0.0084727952317879,4.7245638e-05,0.00029485054057210025,0.009900990099009901,2.2630422840755606e-05,0.022064570916114322,0.0007658455599275331,0.0222995272500223
NTRK2,0.01623738497024347,0.008576246478811944,4.7245638e-05,3.498924135247883e-05,0.009900990099009901,1.7569435776155203e-05,0.022275964880031023,9.968444829766048e-05,0.0222995272500223
ADPRHL2,0.016112999665506247,0.009007095150951994,4.7245638e-05,0.00016916708656178336,0.009900990099009901,1.9215810268680644e-05,0.023334443396248686,0.0004475319750311729,0.0222995272500223
BUD31,0.016099921045586902,0.009053480407445358,4.7245638e-05,0.0002354218022112553,0.009900990099009901,2.1722646692155274e-05,0.02339400622078904,0.0006195310584506718,0.0222995272500223
MFAP2,0.016060190781416867,0.009195675071450915,4.7245638e-05,0.0019148293187161158,0.019801980198019802,2.9407684705845266e-05,0.023700193483120913,0.004614046551123171,0.04074481522226297
RP5-1182A14.5,0.016043538265616733,0.009255853441442086,4.7245638e-05,1.013034563068782e-05,0.009900990099009901,1.4262336099171531e-05,0.023793967715789423,3.023983770354573e-05,0.0222995272500223
KIAA1244,0.015999575705165622,0.009416382851172522,4.7245638e-05,7.41609117449471e-08,0.019801980198019802,9.89240312635209e-06,0.024144571413262875,2.584003893552164e-07,0.04074481522226297
CPNE5,0.015954001458370542,0.009585362782874474,4.7245638e-05,0.008096311772288867,0.039603960396039604,4.161786363440611e-05,0.024514994329602233,0.01811255430042252,0.07375039179895643
SFRP1,0.015678585007263338,0.010664051483127768,4.7245638e-05,5.434757008204727e-05,0.009900990099009901,1.6992973301002185e-05,0.02720421296716267,0.00015138598908648264,0.0222995272500223
GRK4,0.01566507931335238,0.010719564595548459,4.7245638e-05,4.778845103559082e-05,0.009900990099009901,1.5907422557302014e-05,0.02727624579019964,0.00013386120738260733,0.0222995272500223
RP5-1074L1.4,0.015653976961770507,0.010765387413217087,4.7245638e-05,0.0002596262857981202,0.009900990099009901,2.112700764515731e-05,0.02732331830765758,0.0006814338209924414,0.0222995272500223
C9orf69,0.015540535088882519,0.011243455840184713,4.7245638e-05,0.0021894312184855824,0.009900990099009901,3.0013323345602218e-05,0.02846444516502459,0.005237873728434408,0.0222995272500223
BIRC6,0.015531242192987512,0.011283423621817223,4.7245638e-05,0.00046274986272887286,0.009900990099009901,2.1319147480911984e-05,0.028493493994487938,0.001174492037382926,0.0222995272500223
RSBN1L,0.015516819740761079,0.011345697634284946,4.7245638e-05,0.004247938238457594,0.009900990099009901,3.1592688740500686e-05,0.028578583461674925,0.009856005193637109,0.0222995272500223
OBSCN,0.015508070602519037,0.011383620483302992,4.7245638e-05,0.0004484321605507935,0.009900990099009901,2.1843099631421915e-05,0.028602061515836663,0.00114395959324182,0.0222995272500223
TMEM47,0.015417678135166115,0.011781914872622035,4.7245638e-05,0.0014633212861505651,0.009900990099009901,2.7092655882229974e-05,0.029528608703313367,0.003560392423724003,0.0222995272500223
SLC41A1,0.015357138530350718,0.012055382221070499,4.7245638e-05,0.0005939825272784915,0.009900990099009901,2.4400939015026563e-05,0.030138455552676247,0.0014999558769658876,0.0222995272500223
GFM1,0.015103759983863502,0.01326048961791293,4.7245638e-05,0.00811657135912558,0.019801980198019802,3.51948309145773e-05,0.03306855266312451,0.018117346783762454,0.04074481522226297
STK10,0.01506679596249031,0.013444719436223496,4.7245638e-05,0.0032363922041889204,0.019801980198019802,2.986417561977557e-05,0.03344457571199874,0.007615040480444518,0.04074481522226297
HAUS7,0.0150433133113597,0.0135629020946475,4.7245638e-05,0.00026322271895917737,0.009900990099009901,1.881095267903878e-05,0.033654843907313894,0.0006890647093172182,0.0222995272500223
PAM,0.014870227359683557,0.01446198528721987,4.7245638e-05,0.0004064778767256527,0.009900990099009901,2.00026810396925e-05,0.03570860564745647,0.0010395853624697,0.0222995272500223
VSIG4,0.014859642952857495,0.014518592364688665,4.7245638e-05,0.0003951272000803918,0.019801980198019802,2.0979541266724655e-05,0.035760079715981934,0.0010183690723721437,0.04074481522226297
ITPR3,0.014812954527952336,0.014770571045960024,4.7245638e-05,0.003223807755305619,0.009900990099009901,2.810195756195278e-05,0.036291329351253135,0.007603320177607592,0.0222995272500223
MDM4,0.014668496285781832,0.015574176810412954,4.7245638e-05,0.0038222706327624145,0.009900990099009901,3.167749759190789e-05,0.03817200198630626,0.008909721754690942,0.0222995272500223
HLTF,0.014394655022367895,0.017200812614384553,4.7245638e-05,0.0014265353945598358,0.009900990099009901,2.5128001358395727e-05,0.04205577656328742,0.0034793546208776484,0.0222995272500223
CERCAM,0.014328463101491913,0.017615102697964513,4.7245638e-05,0.0023212899009824595,0.009900990099009901,2.420683753254076e-05,0.04296366511698662,0.005526880716624904,0.0222995272500223
HIPK1,0.014247541995156116,0.01813312445278592,4.7245638e-05,0.009002267958662213,0.0297029702970297,3.169891183496627e-05,0.044119524216024136,0.01982878404991677,0.05812714343841429
C1orf123,0.014238984500999098,0.018188657418808596,4.7245638e-05,0.0007943681543255421,0.019801980198019802,2.0685160198170104e-05,0.04414722674468106,0.0019958998852400555,0.04074481522226297
EIF2AK2,0.014196947164061125,0.01846356365613011,4.7245638e-05,0.004979355958809162,0.019801980198019802,2.9264775581701333e-05,0.044705965269080175,0.011446795307607269,0.04074481522226297
DZIP3,0.01412007033157043,0.01897546232706182,4.7245638e-05,0.011938964283219722,0.0297029702970297,3.687614794726796e-05,0.04574479392235761,0.02567519200692413,0.05812714343841429
SNX2,0.014118789903365759,0.01898408947777841,4.7245638e-05,0.000458581974782879,0.009900990099009901,2.0559695293582872e-05,0.04574479392235761,0.0011668752539004553,0.0222995272500223
UBE2K,0.01408400775196645,0.019219720768281046,4.7245638e-05,0.002370589929341249,0.019801980198019802,2.5083562200427935e-05,0.04620125184682944,0.005630854939052849,0.04074481522226297
CCDC120,0.014003637738315252,0.01977371078222201,4.7245638e-05,0.001804205381430557,0.009900990099009901,2.5351547632069766e-05,0.04741897070077221,0.004357984013117287,0.0222995272500223
TBC1D25,0.013850234804536557,0.020868788285278383,4.7245638e-05,0.006386476583484457,0.019801980198019802,3.0759248287529894e-05,0.049806177291833856,0.014547782650306281,0.04074481522226297
GSR,0.013719231924322981,0.02184419414402572,4.7245638e-05,0.001393755424466958,0.019801980198019802,2.1670253081312218e-05,0.05190409652573431,0.0034244605023758187,0.04074481522226297
STIM2,0.013718253102582848,0.021851624637334144,4.7245638e-05,0.0040192724894890786,0.019801980198019802,2.5614750183450983e-05,0.05190409652573431,0.009347145324393206,0.04074481522226297
RAB9A,0.013641764581320156,0.02243890636159307,4.7245638e-05,0.0022575888462575966,0.0297029702970297,2.3242639862761207e-05,0.05317276389003097,0.005388040205865386,0.05812714343841429
HR,0.013501820310826237,0.023547876181470806,4.7245638e-05,0.004369179606990015,0.039603960396039604,2.6441733043673105e-05,0.05566873801766148,0.010113841682847256,0.07375039179895643
DENND1B,0.01301182739085261,0.027800412395558305,4.7245638e-05,0.007400575254220221,0.019801980198019802,2.6794178821727047e-05,0.0655670103668828,0.016667962284279775,0.04074481522226297
AC092580.4,0.012986133037682434,0.02804001882720719,4.7245638e-05,0.007635859916678811,0.0297029702970297,2.8290583058848346e-05,0.0658408981374654,0.017120762145019754,0.05812714343841429
HAND2-AS1,0.012985256542638306,0.028048222606560258,4.7245638e-05,0.004974085192703925,0.019801980198019802,2.5831226249743252e-05,0.0658408981374654,0.011446795307607269,0.04074481522226297
PRSS3,0.01290491944139954,0.0288086905642162,4.7245638e-05,0.0009282554098063445,0.009900990099009901,1.9222287881571243e-05,0.06746765940097471,0.002326454661168783,0.0222995272500223
OCLN,0.01285612030899033,0.029278934283352265,4.7245638e-05,0.00870053744254673,0.039603960396039604,2.8118119503448584e-05,0.06840872496110342,0.0192489766428025,0.07375039179895643
ZNF462,0.012843030838036597,0.029406147296301977,4.7245638e-05,0.006910172381781932,0.039603960396039604,2.747533118338511e-05,0.0685457978934778,0.015598583254586754,0.07375039179895643
KIAA2026,0.012752660770231322,0.030297005808179955,4.7245638e-05,0.0014256863838100209,0.009900990099009901,2.1082907782355704e-05,0.07045815304227897,0.0034793546208776484,0.0222995272500223
TCOF1,0.01272568160827421,0.030567258701077016,4.7245638e-05,0.0013217685461415218,0.019801980198019802,1.773430899968845e-05,0.07092171392361257,0.003255587552072714,0.04074481522226297
CAPG,0.012686453607282103,0.0309637690035639,4.7245638e-05,0.003380156922908051,0.019801980198019802,2.23584036846335e-05,0.07167539121195347,0.007934640664103406,0.04074481522226297
IRF5,0.012633340279653522,0.031507404051596244,4.7245638e-05,0.00952953448380478,0.019801980198019802,2.5424189712082174e-05,0.07276536732470264,0.020944031832537978,0.04074481522226297
TTLL7,0.012587350726250114,0.03198447584379471,4.7245638e-05,0.018912707746351787,0.039603960396039604,3.4423235321411465e-05,0.07369694894883574,0.039649282487110665,0.07375039179895643
SSBP1,0.012563976754257971,0.03222922239341641,4.7245638e-05,0.02603315507039561,0.0297029702970297,3.2718911806546825e-05,0.07409016642164692,0.053456170575761006,0.05812714343841429
DSTYK,0.01249805968151783,0.032927771354098634,4.7245638e-05,0.006811027882463683,0.04950495049504951,2.6340903848654875e-05,0.07552241136261155,0.015409565344940458,0.08855983988380949
MAN1B1,0.012342221013598274,0.0346289709397517,4.7245638e-05,0.011673226363321909,0.009900990099009901,2.6163992028230155e-05,0.07924249642963777,0.025212151972617513,0.0222995272500223
C1QTNF3,0.01231249538104857,0.034961528834479005,4.7245638e-05,0.021568572498228078,0.039603960396039604,3.4168783255778374e-05,0.0798208420878516,0.04484110706492324,0.07375039179895643
TREM2,0.012295861433833438,0.035148763412417794,4.7245638e-05,0.00537112068653911,0.0297029702970297,2.3446617463085255e-05,0.08006552030163507,0.012290894019540298,0.05812714343841429
GPR146,0.012236594789059295,0.03582257768771946,4.7245638e-05,0.01868239002163663,0.019801980198019802,3.3774424163303655e-05,0.0814149492902715,0.039248718532850065,0.04074481522226297
SMN1,0.012207230021905565,0.036160332100960146,4.7245638e-05,0.0038121967970138337,0.0297029702970297,1.997503498767496e-05,0.0819962179160094,0.008907001862181855,0.05812714343841429
NEXN,0.012186968118229632,0.036394902020152387,4.7245638e-05,0.014206342613285128,0.0594059405940594,2.9283535279115914e-05,0.08234140728541264,0.03016208622778159,0.10403842485824764
MMACHC,0.012142663591589668,0.03691215063536735,4.7245638e-05,0.002695525525486353,0.009900990099009901,2.0195623542807894e-05,0.08332313913175474,0.006372400769471284,0.0222995272500223
SYPL1,0.011956161360833665,0.039155824232534275,4.7245638e-05,0.01156974509784292,0.009900990099009901,2.854979423778805e-05,0.08818879331651863,0.025042738307019308,0.0222995272500223
AP4M1,0.011777179160964341,0.041412209489867124,4.7245638e-05,0.004846901108415569,0.0297029702970297,2.304437651691514e-05,0.09306114492104972,0.011193766994031337,0.05812714343841429
YIPF4,0.011643939347494262,0.04315944247358705,4.7245638e-05,0.0023926997652816695,0.009900990099009901,1.938183266353067e-05,0.09677005038920863,0.005669904657065568,0.0222995272500223
UBXN11,0.01153138264190691,0.04468141987098495,4.7245638e-05,0.01177930268350913,0.019801980198019802,2.5755257738041877e-05,0.09982929621085539,0.02538642819721795,0.04074481522226297
TXNDC15,0.011528313022624742,0.04472352470246321,4.7245638e-05,0.01092047468512325,0.019801980198019802,2.859745860971289e-05,0.09982929621085539,0.023871461091075952,0.04074481522226297
WDTC1,0.011331110373299461,0.04749612981361162,4.7245638e-05,0.008286956044479488,0.019801980198019802,2.1532803245443985e-05,0.10578202631093903,0.018415457876621084,0.04074481522226297
MIER3,0.011306328171170166,0.047854095305568056,4.7245638e-05,0.008270774180564433,0.019801980198019802,2.5445675377023758e-05,0.10634243401237345,0.018415457876621084,0.04074481522226297
AK1,0.011200631988073955,0.049405135077788764,4.7245638e-05,0.01151435503582754,0.019801980198019802,2.0955742937756503e-05,0.1095457540527467,0.02497690897142633,0.04074481522226297
KIAA1324L,0.011073186495651756,0.051328416962028056,4.7245638e-05,0.003436927279816704,0.019801980198019802,1.6054648642574286e-05,0.11330776371308621,0.008049010022989939,0.04074481522226297
OSBPL6,0.01095025102688102,0.05323961549350609,4.7245638e-05,0.010933129179712786,0.009900990099009901,2.4309122820538286e-05,0.11726787553635702,0.023871461091075952,0.0222995272500223
HEG1,0.010856800145238724,0.054729834253572474,4.7245638e-05,0.024865118235162464,0.04950495049504951,2.8200841194845647e-05,0.12028535000785158,0.051268285020953534,0.08855983988380949
RP11-430G17.3,0.010650253086590598,0.05814047487441776,4.7245638e-05,0.00673346710236411,0.009900990099009901,1.923096520872196e-05,0.127501041391267,0.015268632885179389,0.0222995272500223
PRKAG2-AS1,0.010622848667739384,0.05860527839472551,4.7245638e-05,0.008957072227451346,0.019801980198019802,2.0983350914691662e-05,0.12823912121384137,0.01977278637406478,0.04074481522226297
RP11-38P22.2,0.010614153187889821,0.05875336964294642,4.7245638e-05,0.02370263341373058,0.04950495049504951,2.4958860095291765e-05,0.12828246646931532,0.0490737751837072,0.08855983988380949
PLCXD3,0.010569942039631762,0.05951086995383037,4.7245638e-05,0.014004235622401606,0.0297029702970297,2.3084446688770805e-05,0.12937145642137035,0.029796246005109803,0.05812714343841429
GABRP,0.010524317435774996,0.06030059202889848,4.7245638e-05,0.01257911042579285,0.039603960396039604,2.1429493235022162e-05,0.13080388726442185,0.026935996629106743,0.07375039179895643
POMT1,0.010500579688173283,0.06071470326603967,4.7245638e-05,0.007593154184458606,0.009900990099009901,2.112241749868141e-05,0.1314171066364495,0.017063267830244058,0.0222995272500223
KMT2E,0.010144582988972025,0.0671954101158827,4.7245638e-05,0.011366893355418517,0.0297029702970297,2.319068330310692e-05,0.14513047541227364,0.02471063772917069,0.05812714343841429
C6orf141,0.01012458885964433,0.06757467445633436,4.7245638e-05,0.010986909367962872,0.0297029702970297,2.0524746468021763e-05,0.14563507425934127,0.02393662171669471,0.05812714343841429
FNBP1,0.010015325083788149,0.06967655934961503,4.7245638e-05,0.021417785932806854,0.0297029702970297,2.0768700182092226e-05,0.14984206311745166,0.04462038736001428,0.05812714343841429
ENPP5,0.009986021439442943,0.070248739669444,4.7245638e-05,0.0012286669715517728,0.039603960396039604,1.2657503764945133e-05,0.1507483683893648,0.0030337456087698093,0.07375039179895643
PDGFRA,0.009823744640486439,0.07348296555975153,4.7245638e-05,0.024370290156354724,0.039603960396039604,2.609063006053021e-05,0.15735110398233731,0.05035183916602216,0.07375039179895643
RP11-339B21.15,0.009790413527335631,0.07416114429756693,4.7245638e-05,0.012942861815454898,0.009900990099009901,2.0390719229148758e-05,0.15846398354180966,0.02765568763986089,0.0222995272500223
ARL8A,0.009773070782417976,0.07451589790070812,4.7245638e-05,0.046228732822365726,0.0594059405940594,3.079055001273587e-05,0.15888251151536914,0.09047790485073194,0.10403842485824764
ACE2,0.009501476511943384,0.08024181931690899,4.7245638e-05,0.020916979336894403,0.039603960396039604,2.3097838917886127e-05,0.17036479685118683,0.04366801531710732,0.07375039179895643
AP3B1,0.009459585252678811,0.08115383376821983,4.7245638e-05,0.04000219619319423,0.039603960396039604,2.7911453854872962e-05,0.17193608849199118,0.07936943689125839,0.07375039179895643
CD48,0.00944610170019463,0.08144904193709679,4.7245638e-05,0.015417590631145783,0.04950495049504951,1.6727048428321294e-05,0.17195554539376673,0.03259532902990652,0.08855983988380949
GLS,0.009443462070806078,0.08150692851664543,4.7245638e-05,0.023345461926181033,0.0297029702970297,2.299352277940093e-05,0.17195554539376673,0.048434568311578906,0.05812714343841429
DNM1,0.009358364934884211,0.08338975698527196,4.7245638e-05,0.048063491351972853,0.0594059405940594,2.8428594553956462e-05,0.17555738312688834,0.09350873803885769,0.10403842485824764
BBS9,0.00933487750999215,0.0839151441336854,4.7245638e-05,0.013689630068674075,0.039603960396039604,1.9478696932976843e-05,0.17629231960858277,0.029188976692268817,0.07375039179895643
MFSD6,0.009314275853428415,0.08437802296167196,4.7245638e-05,0.03738807366694619,0.06930693069306931,2.3618256416496732e-05,0.17663951812213405,0.07477614733389237,0.11806972860829526
USP34,0.009311803976719046,0.08443368966238007,4.7245638e-05,0.04759426657983812,0.0297029702970297,2.7830764543748443e-05,0.17663951812213405,0.09295755191374633,0.05812714343841429
NOL9,0.009273290742007355,0.08530457086592746,4.7245638e-05,0.03925977682129278,0.0594059405940594,2.8919927147400244e-05,0.17808887445913876,0.07820672673564298,0.10403842485824764
CTD-2033C11.1,0.009242386177982872,0.0860082537058835,4.7245638e-05,0.0019293796817988484,0.009900990099009901,1.0815692401486355e-05,0.1791838618872573,0.004637931927401078,0.0222995272500223
PTPN14,0.009219912782897246,0.08652268391407814,4.7245638e-05,0.02945931200321028,0.04950495049504951,2.2984375664248002e-05,0.17988083973820818,0.059876650413029024,0.08855983988380949
SLAMF8,0.0090865137881452,0.08962370847029044,4.7245638e-05,0.07472046115472453,0.12871287128712872,3.771781042591647e-05,0.18555633223662618,0.13735378888736124,0.1904036557501904
EPHB3,0.00900596561407072,0.09153574172285728,4.7245638e-05,0.036548581449540984,0.04950495049504951,2.476286188812373e-05,0.1891234333116886,0.07353839325863377,0.08855983988380949
SLU7,0.008987194127290678,0.09198564689061017,4.7245638e-05,0.03809349967035702,0.06930693069306931,2.756429318985729e-05,0.18966112760950551,0.07603492948175054,0.11806972860829526
ANXA9,0.00897862963479465,0.09219145930664274,4.7245638e-05,0.030081398430415462,0.04950495049504951,2.5049132748447763e-05,0.18969436071325668,0.0610170353558123,0.08855983988380949
TROVE2,0.008931374137172382,0.09333318345937025,4.7245638e-05,0.04997166103357065,0.0594059405940594,2.5809891933478152e-05,0.19164924734983624,0.09628451066198583,0.10403842485824764
MPHOSPH10,0.008883399196952788,0.09450294125436232,4.7245638e-05,0.04774046167380441,0.04950495049504951,2.5996897387367208e-05,0.19292181926541704,0.09306132879883901,0.08855983988380949
C1orf95,0.008882225603554676,0.09453169144005436,4.7245638e-05,0.005415341109139993,0.039603960396039604,1.353692529622943e-05,0.19292181926541704,0.012363792486620988,0.07375039179895643
TPRN,0.008805634253228035,0.09642196272417025,4.7245638e-05,0.06790148606522428,0.0891089108910891,2.744460034463669e-05,0.19637874281908402,0.1271563409461129,0.14372404982433726
CEP78,0.008683862947831935,0.09948422065084128,4.7245638e-05,0.031938944289430116,0.0297029702970297,2.3494962775143788e-05,0.20220370050984002,0.0645231197766265,0.05812714343841429
RP11-90C4.1,0.00866894421726416,0.09986422494189962,4.7245638e-05,0.0014001196022510598,0.0297029702970297,8.422049781198135e-06,0.20224004441847898,0.0034316656917918135,0.05812714343841429
